name,anchor,min_support,min_delta,weight,rank_margin,top1_threshold,top1_margin,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,corr_vs_anchor,mad_vs_anchor,corr_vs_v103_diagnostic,classes_mixed,active_cells,sources_used,selected_classes,min,max
v128_v110_clean_min15_d0_w0.9_rm0.05_t0.9,v110_clean,15,0.0,0.9,0.05,0.9,0.08,0.97973002,0.91797685,0.21917808,0.52054795,22,0.99819768,0.00106996,0.78376741,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.05_t0.7,v110_clean,20,0.0,0.9,0.05,0.7,0.08,0.97973002,0.91797685,0.21917808,0.52054795,22,0.99819768,0.00106996,0.78376741,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.05_t0.8,v110_clean,20,0.0,0.9,0.05,0.8,0.08,0.97973002,0.91797685,0.21917808,0.52054795,22,0.99819768,0.00106996,0.78376741,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.05_t0.9,v110_clean,20,0.0,0.9,0.05,0.9,0.08,0.97973002,0.91797685,0.21917808,0.52054795,22,0.99819768,0.00106996,0.78376741,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.05_t0.7,v114_clean_selfblend,5,0.0,0.7,0.05,0.7,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.05_t0.8,v114_clean_selfblend,5,0.0,0.7,0.05,0.8,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.05_t0.9,v114_clean_selfblend,5,0.0,0.7,0.05,0.9,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.05_t0.7,v114_clean_selfblend,10,0.0,0.7,0.05,0.7,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.05_t0.8,v114_clean_selfblend,10,0.0,0.7,0.05,0.8,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.05_t0.9,v114_clean_selfblend,10,0.0,0.7,0.05,0.9,0.08,0.97972877,0.91906999,0.23287671,0.52054795,22,0.99860196,0.00112894,0.78499400,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.05_t0.7,v114_clean_selfblend,5,0.005,0.9,0.05,0.7,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.05_t0.8,v114_clean_selfblend,5,0.005,0.9,0.05,0.8,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.05_t0.9,v114_clean_selfblend,5,0.005,0.9,0.05,0.9,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.05_t0.7,v114_clean_selfblend,10,0.005,0.9,0.05,0.7,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.05_t0.8,v114_clean_selfblend,10,0.005,0.9,0.05,0.8,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.05_t0.9,v114_clean_selfblend,10,0.005,0.9,0.05,0.9,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.05_t0.7,v114_clean_selfblend,15,0.005,0.9,0.05,0.7,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.05_t0.8,v114_clean_selfblend,15,0.005,0.9,0.05,0.8,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.05_t0.9,v114_clean_selfblend,15,0.005,0.9,0.05,0.9,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.05_t0.7,v114_clean_selfblend,20,0.005,0.9,0.05,0.7,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.05_t0.8,v114_clean_selfblend,20,0.005,0.9,0.05,0.8,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.05_t0.9,v114_clean_selfblend,20,0.005,0.9,0.05,0.9,0.08,0.97972809,0.91826445,0.23287671,0.52054795,22,0.99874914,0.00076233,0.78497558,3,150,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v110_clean_min5_d0_w0.9_rm0.1_t0.7,v110_clean,5,0.0,0.9,0.1,0.7,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.9_rm0.1_t0.8,v110_clean,5,0.0,0.9,0.1,0.8,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.9_rm0.1_t0.9,v110_clean,5,0.0,0.9,0.1,0.9,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.9_rm0.1_t0.7,v110_clean,10,0.0,0.9,0.1,0.7,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.9_rm0.1_t0.8,v110_clean,10,0.0,0.9,0.1,0.8,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.9_rm0.1_t0.9,v110_clean,10,0.0,0.9,0.1,0.9,0.08,0.97971058,0.91749947,0.21917808,0.52054795,22,0.99771791,0.00141299,0.78358929,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.9_rm0.1_t0.7,v110_clean,15,0.0,0.9,0.1,0.7,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.9_rm0.1_t0.8,v110_clean,15,0.0,0.9,0.1,0.8,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.9_rm0.1_t0.9,v110_clean,15,0.0,0.9,0.1,0.9,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.1_t0.7,v110_clean,20,0.0,0.9,0.1,0.7,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.1_t0.8,v110_clean,20,0.0,0.9,0.1,0.8,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.9_rm0.1_t0.9,v110_clean,20,0.0,0.9,0.1,0.9,0.08,0.97971058,0.91755631,0.21917808,0.52054795,22,0.99820629,0.00104502,0.78380699,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.1_t0.7,v114_clean_selfblend,5,0.0,0.7,0.1,0.7,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.1_t0.8,v114_clean_selfblend,5,0.0,0.7,0.1,0.8,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.7_rm0.1_t0.9,v114_clean_selfblend,5,0.0,0.7,0.1,0.9,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.1_t0.7,v114_clean_selfblend,10,0.0,0.7,0.1,0.7,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.1_t0.8,v114_clean_selfblend,10,0.0,0.7,0.1,0.8,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.7_rm0.1_t0.9,v114_clean_selfblend,10,0.0,0.7,0.1,0.9,0.08,0.97969250,0.91794584,0.23287671,0.52054795,22,0.99861458,0.00109890,0.78499517,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.1_t0.7,v114_clean_selfblend,15,0.0,0.7,0.1,0.7,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.1_t0.8,v114_clean_selfblend,15,0.0,0.7,0.1,0.8,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.1_t0.9,v114_clean_selfblend,15,0.0,0.7,0.1,0.9,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.1_t0.7,v114_clean_selfblend,20,0.0,0.7,0.1,0.7,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.1_t0.8,v114_clean_selfblend,20,0.0,0.7,0.1,0.8,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.1_t0.9,v114_clean_selfblend,20,0.0,0.7,0.1,0.9,0.08,0.97969250,0.91798209,0.23287671,0.52054795,22,0.99891103,0.00081270,0.78509774,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.05_t0.7,v114_clean_selfblend,15,0.0,0.7,0.05,0.7,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.05_t0.8,v114_clean_selfblend,15,0.0,0.7,0.05,0.8,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.7_rm0.05_t0.9,v114_clean_selfblend,15,0.0,0.7,0.05,0.9,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.05_t0.7,v114_clean_selfblend,20,0.0,0.7,0.05,0.7,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.05_t0.8,v114_clean_selfblend,20,0.0,0.7,0.05,0.8,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.7_rm0.05_t0.9,v114_clean_selfblend,20,0.0,0.7,0.05,0.9,0.08,0.97969086,0.91831484,0.23287671,0.52054795,22,0.99890580,0.00083204,0.78506794,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.1_t0.7,v114_clean_selfblend,5,0.005,0.9,0.1,0.7,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.1_t0.8,v114_clean_selfblend,5,0.005,0.9,0.1,0.8,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.9_rm0.1_t0.9,v114_clean_selfblend,5,0.005,0.9,0.1,0.9,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.1_t0.7,v114_clean_selfblend,10,0.005,0.9,0.1,0.7,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.1_t0.8,v114_clean_selfblend,10,0.005,0.9,0.1,0.8,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.9_rm0.1_t0.9,v114_clean_selfblend,10,0.005,0.9,0.1,0.9,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.1_t0.7,v114_clean_selfblend,15,0.005,0.9,0.1,0.7,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.1_t0.8,v114_clean_selfblend,15,0.005,0.9,0.1,0.8,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.9_rm0.1_t0.9,v114_clean_selfblend,15,0.005,0.9,0.1,0.9,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.1_t0.7,v114_clean_selfblend,20,0.005,0.9,0.1,0.7,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.1_t0.8,v114_clean_selfblend,20,0.005,0.9,0.1,0.8,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.9_rm0.1_t0.9,v114_clean_selfblend,20,0.005,0.9,0.1,0.9,0.08,0.97968592,0.91796943,0.23287671,0.52054795,22,0.99875560,0.00074286,0.78502044,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v110_clean_min5_d0_w0.7_rm0_t0.7,v110_clean,5,0.0,0.7,0.0,0.7,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.7_rm0_t0.8,v110_clean,5,0.0,0.7,0.0,0.8,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.7_rm0_t0.9,v110_clean,5,0.0,0.7,0.0,0.9,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.7_rm0_t0.7,v110_clean,10,0.0,0.7,0.0,0.7,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.7_rm0_t0.8,v110_clean,10,0.0,0.7,0.0,0.8,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.7_rm0_t0.9,v110_clean,10,0.0,0.7,0.0,0.9,0.08,0.97968196,0.91899042,0.21917808,0.52054795,22,0.99860183,0.00114854,0.78473811,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.9_rm0_t0.7,v110_clean,5,0.005,0.9,0.0,0.7,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.9_rm0_t0.8,v110_clean,5,0.005,0.9,0.0,0.8,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.9_rm0_t0.9,v110_clean,5,0.005,0.9,0.0,0.9,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.9_rm0_t0.7,v110_clean,10,0.005,0.9,0.0,0.7,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.9_rm0_t0.8,v110_clean,10,0.005,0.9,0.0,0.8,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.9_rm0_t0.9,v110_clean,10,0.005,0.9,0.0,0.9,0.08,0.97968128,0.91769415,0.21917808,0.52054795,22,0.99875127,0.00077595,0.78470154,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
