name,formula,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,corr_vs_anchor,mad_vs_anchor,classes_mixed,sources_used,selected_classes,min,max,mean,std
v114_clean_selfblend_router_m0_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=rankcal;support_shrink=log1p,0.98060057,0.91703497,0.23287671,0.52054795,22,0.99706961,0.00218707,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52111566,0.24131677
v114_clean_selfblend_router_m-0.02_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=rankcal;support_shrink=log1p,0.98057582,0.91731738,0.23287671,0.52054795,22,0.99694199,0.00248288,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24126323
v114_clean_selfblend_router_m0_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.5;mode=rankcal;support_shrink=log1p,0.98054323,0.91692589,0.23287671,0.50684932,22,0.99850632,0.00156219,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52111566,0.24134448
v110_clean_router_m-0.04_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.7;mode=rankcal;support_shrink=log1p,0.98053791,0.91599896,0.21917808,0.52054795,22,0.99680296,0.00270274,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24164591
v110_clean_router_m-0.04_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.5;mode=rankcal;support_shrink=log1p,0.98051847,0.91600753,0.21917808,0.50684932,22,0.99837070,0.00193053,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24168748
v114_clean_selfblend_router_m-0.02_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.5;mode=rankcal;support_shrink=log1p,0.98051847,0.91715854,0.23287671,0.50684932,22,0.99844144,0.00177349,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24129995
v110_clean_router_m0_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=rankcal;support_shrink=log1p,0.98051160,0.91610614,0.21917808,0.52054795,22,0.99707964,0.00218737,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52113223,0.24174240
v114_clean_selfblend_router_m0_w0.7_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=prob;support_shrink=log1p,0.98049613,0.91944008,0.24657534,0.52054795,22,0.99651400,0.00240054,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52108897,0.24153205
v114_clean_selfblend_router_m-0.04_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.5;mode=rankcal;support_shrink=log1p,0.98048056,0.91667195,0.23287671,0.50684932,22,0.99839430,0.00189342,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24127637
v110_clean_router_m-0.02_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=rankcal;support_shrink=log1p,0.98046209,0.91638131,0.21917808,0.52054795,22,0.99695214,0.00248396,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24168886
v114_clean_selfblend_router_m-0.04_w0.7_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.7;mode=rankcal;support_shrink=log1p,0.98046209,0.91657455,0.23287671,0.52054795,22,0.99684935,0.00265078,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24123661
v110_clean_router_m0_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.5;mode=rankcal;support_shrink=log1p,0.98045425,0.91600132,0.21917808,0.50684932,22,0.99851143,0.00156241,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52113223,0.24177007
v110_clean_router_m0_w0.7_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=prob;support_shrink=log1p,0.98040715,0.91853219,0.23287671,0.52054795,22,0.99652613,0.00240069,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52110538,0.24195707
v110_clean_router_m-0.02_w0.5_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.5;mode=rankcal;support_shrink=log1p,0.98040474,0.91622925,0.21917808,0.50684932,22,0.99844660,0.00177426,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24172553
v114_clean_selfblend_router_m-0.02_w0.7_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=prob;support_shrink=log1p,0.98027877,0.92137655,0.24657534,0.52054795,22,0.99613038,0.00288169,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52108000,0.24159723
v110_clean_router_m-0.04_w0.7_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.7;mode=prob;support_shrink=log1p,0.98024086,0.92160748,0.23287671,0.52054795,22,0.99574843,0.00325155,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52106859,0.24207449
v114_clean_selfblend_router_m-0.04_w0.7_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.7;mode=prob;support_shrink=log1p,0.98024086,0.92227172,0.24657534,0.52054795,22,0.99584452,0.00319561,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52105657,0.24168348
v110_clean_router_m-0.02_w0.7_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=prob;support_shrink=log1p,0.98016503,0.92043409,0.23287671,0.52054795,22,0.99614353,0.00288224,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52109615,0.24202177
v114_clean_selfblend_router_m0_w0.5_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.5;mode=prob;support_shrink=log1p,0.98011416,0.91865709,0.24657534,0.52054795,22,0.99822205,0.00171467,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52109660,0.24147078
v110_clean_router_m0_w0.5_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.5;mode=prob;support_shrink=log1p,0.98002518,0.91774633,0.23287671,0.52054795,22,0.99822823,0.00171478,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52111305,0.24189598
v110_clean_router_m-0.04_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.35;mode=rankcal;support_shrink=log1p,0.97990333,0.91582671,0.21917808,0.50684932,22,0.99920273,0.00135137,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24180173
v114_clean_selfblend_router_m0_w0.35_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.35;mode=prob;support_shrink=log1p,0.97990333,0.91790954,0.24657534,0.52054795,22,0.99912952,0.00120027,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52110232,0.24151524
v114_clean_selfblend_router_m0_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.35;mode=rankcal;support_shrink=log1p,0.97990333,0.91670359,0.23287671,0.50684932,22,0.99926896,0.00109353,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52111566,0.24144128
v110_clean_router_m-0.04_w0.5_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.5;mode=prob;support_shrink=log1p,0.97989679,0.92000175,0.23287671,0.52054795,22,0.99783071,0.00232254,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52108677,0.24194135
v114_clean_selfblend_router_m-0.02_w0.5_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.5;mode=prob;support_shrink=log1p,0.97989679,0.92007562,0.24657534,0.52054795,22,0.99802596,0.00205835,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52109019,0.24149838
v114_clean_selfblend_router_m-0.04_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.35;mode=rankcal;support_shrink=log1p,0.97987857,0.91657398,0.23287671,0.50684932,22,0.99921426,0.00132539,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24138791
v114_clean_selfblend_router_m-0.02_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.35;mode=rankcal;support_shrink=log1p,0.97987857,0.91689189,0.23287671,0.50684932,22,0.99923728,0.00124144,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24140681
v114_clean_selfblend_router_m-0.04_w0.5_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.5;mode=prob;support_shrink=log1p,0.97985888,0.92074884,0.24657534,0.52054795,22,0.99787960,0.00228258,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52107346,0.24154584
v110_clean_router_m0_w0.35_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.35;mode=prob;support_shrink=log1p,0.97981435,0.91698543,0.23287671,0.52054795,22,0.99913255,0.00120035,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52111880,0.24194042
v110_clean_router_m0_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.35;mode=rankcal;support_shrink=log1p,0.97981435,0.91577488,0.21917808,0.50684932,22,0.99927146,0.00109368,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52113223,0.24186670
v110_clean_router_m-0.02_w0.35_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.35;mode=rankcal;support_shrink=log1p,0.97978960,0.91596111,0.21917808,0.50684932,22,0.99923981,0.00124198,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24183222
v110_clean_router_m-0.02_w0.5_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.5;mode=prob;support_shrink=log1p,0.97978306,0.91913753,0.23287671,0.52054795,22,0.99803267,0.00205874,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52110646,0.24192325
v114_clean_selfblend_router_m-0.04_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.25;mode=rankcal;support_shrink=log1p,0.97977683,0.91637895,0.23287671,0.50684932,22,0.99959956,0.00094671,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24150115
v114_clean_selfblend_router_m-0.02_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.25;mode=rankcal;support_shrink=log1p,0.97977683,0.91660872,0.23287671,0.50684932,22,0.99961128,0.00088674,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52111566,0.24151578
v114_clean_selfblend_router_m0_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.25;mode=rankcal;support_shrink=log1p,0.97977683,0.91644793,0.23287671,0.50684932,22,0.99962740,0.00078109,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52111566,0.24154196
v110_clean_router_m-0.04_w0.25_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.25;mode=prob;support_shrink=log1p,0.97976929,0.91759819,0.23287671,0.52054795,22,0.99945843,0.00116127,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52110950,0.24201159
v110_clean_router_m-0.04_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.25;mode=rankcal;support_shrink=log1p,0.97973892,0.91560775,0.21917808,0.50684932,22,0.99959370,0.00096526,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24191741
v114_clean_selfblend_router_m-0.04_w0.25_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.25;mode=prob;support_shrink=log1p,0.97973138,0.91841684,0.24657534,0.52054795,22,0.99947058,0.00114129,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52109456,0.24160471
v114_clean_selfblend_router_m-0.02_w0.25_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.25;mode=prob;support_shrink=log1p,0.97973138,0.91806706,0.24657534,0.52054795,22,0.99950723,0.00102918,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52110293,0.24158984
v114_clean_selfblend_router_m0_w0.25_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.25;mode=prob;support_shrink=log1p,0.97973138,0.91733148,0.24657534,0.52054795,22,0.99955624,0.00085734,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52110613,0.24158790
v114_clean_selfblend_router_m-0.02_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97972877,0.91905716,0.23287671,0.52054795,22,0.99858496,0.00121093,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52232660,0.24169436
v110_clean_router_m-0.04_w0.35_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.35;mode=prob;support_shrink=log1p,0.97971072,0.91861590,0.23287671,0.52054795,22,0.99893773,0.00162578,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52110041,0.24195194
v110_clean_router_m-0.02_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.25;mode=rankcal;support_shrink=log1p,0.97970101,0.91567829,0.21917808,0.50684932,22,0.99961257,0.00088713,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52113223,0.24194102
v114_clean_selfblend_router_m0_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97969086,0.91827906,0.23287671,0.52054795,22,0.99863969,0.00107706,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52219273,0.24173553
v110_clean_router_m0_w0.25_rankcal,per_class_best_non_tsubasa_side;margin=0.0;weight=0.25;mode=rankcal;support_shrink=log1p,0.97968786,0.91552106,0.21917808,0.50684932,22,0.99962867,0.00078120,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52113223,0.24196721
v114_clean_selfblend_router_m-0.04_w0.35_prob,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.35;mode=prob;support_shrink=log1p,0.97968597,0.91939566,0.24657534,0.52054795,22,0.99896161,0.00159781,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52108612,0.24155037
v114_clean_selfblend_router_m-0.02_w0.35_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.35;mode=prob;support_shrink=log1p,0.97968597,0.91891897,0.24657534,0.52054795,22,0.99903342,0.00144085,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52109783,0.24152459
v110_clean_router_m-0.02_w0.25_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.25;mode=prob;support_shrink=log1p,0.97965556,0.91713265,0.23287671,0.52054795,22,0.99950890,0.00102937,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52111934,0.24201478
v110_clean_router_m0_w0.25_prob,per_class_best_non_tsubasa_side;margin=0.0;weight=0.25;mode=prob;support_shrink=log1p,0.97964240,0.91641186,0.23287671,0.52054795,22,0.99955778,0.00085739,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52112264,0.24201300
v110_clean_router_m-0.04_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=-0.04;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97963979,0.91894699,0.21917808,0.52054795,22,0.99852286,0.00131492,22,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son15;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52244714,0.24210462
v110_clean_router_m-0.02_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97963979,0.91815203,0.21917808,0.52054795,22,0.99858980,0.00121109,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52234331,0.24211953
v114_clean_selfblend_router_m-0.02_w0.5_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.5;mode=rankcal_ranklead;support_shrink=log1p,0.97962335,0.91819961,0.23287671,0.52054795,22,0.99927826,0.00086495,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946620,0.52198062,0.24168896
v110_clean_router_m0_w0.7_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.0;weight=0.7;mode=rankcal_ranklead;support_shrink=log1p,0.97960188,0.91737865,0.21917808,0.52054795,22,0.99864434,0.00107721,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946990,0.52220944,0.24216063
v110_clean_router_m-0.02_w0.35_prob,per_class_best_non_tsubasa_side;margin=-0.02;weight=0.35;mode=prob;support_shrink=log1p,0.97959699,0.91798122,0.23287671,0.52054795,22,0.99903670,0.00144112,21,v112_backtracking_remap;v113_lantingguo_melnorm;v119_roniheka_hgnet,116570;47158son01;47158son03;47158son08;47158son10;47158son11;47158son13;47158son16;47158son17;47158son18;47158son19;47158son20;47158son21;47158son22;47158son23;47158son25;516975;chacha1;grekis;plcjay1;thlwre1,0.01114442,0.99946990,0.52111419,0.24194955
v114_clean_selfblend_router_m0_w0.5_rankcal_ranklead,per_class_best_non_tsubasa_side;margin=0.0;weight=0.5;mode=rankcal_ranklead;support_shrink=log1p,0.97958544,0.91764392,0.23287671,0.52054795,22,0.99930611,0.00076933,6,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son21;47158son22;47158son23;plcjay1,0.01114442,0.99946620,0.52188499,0.24172106
