name,formula,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
th-0.05_sl0.12_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91537988,0.23287671,0.52054795,0.01114442,0.99946023,0.52114060,0.24190322
th-0.05_sl0.12_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489029,0.21917808,0.52054795,0.01114442,0.99946969,0.52112973,0.24229459
th-0.05_sl0.12_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492309,0.21917808,0.52054795,0.01114442,0.99946959,0.52112849,0.24227090
th-0.05_sl0.12_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494886,0.21917808,0.52054795,0.01114442,0.99946949,0.52112724,0.24224807
th-0.05_sl0.12_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497866,0.21917808,0.52054795,0.01114442,0.99946938,0.52112599,0.24222610
th-0.05_sl0.12_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501053,0.21917808,0.52054795,0.01114442,0.99946928,0.52112475,0.24220499
th-0.05_sl0.12_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506921,0.21917808,0.52054795,0.01114442,0.99946907,0.52112225,0.24216536
th-0.05_sl0.12_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514653,0.23287671,0.52054795,0.01114442,0.99946876,0.52111851,0.24211238
th-0.05_sl0.12_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521810,0.23287671,0.52054795,0.01114442,0.99946834,0.52111353,0.24205380
th-0.05_sl0.12_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91528932,0.23287671,0.52054795,0.01114442,0.99946783,0.52110729,0.24200000
th-0.05_sl0.12_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490755,0.21917808,0.52054795,0.01114442,0.99946920,0.52113190,0.24228221
th-0.05_sl0.12_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495404,0.21917808,0.52054795,0.01114442,0.99946885,0.52113173,0.24225265
th-0.05_sl0.12_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499212,0.21917808,0.52054795,0.01114442,0.99946850,0.52113157,0.24222418
th-0.05_sl0.12_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502710,0.23287671,0.52054795,0.01114442,0.99946815,0.52113140,0.24219678
th-0.05_sl0.12_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505943,0.23287671,0.52054795,0.01114442,0.99946780,0.52113124,0.24217046
th-0.05_sl0.12_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512214,0.23287671,0.52054795,0.01114442,0.99946710,0.52113091,0.24212106
th-0.05_sl0.12_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520418,0.23287671,0.52054795,0.01114442,0.99946604,0.52113042,0.24205505
th-0.05_sl0.12_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530658,0.23287671,0.52054795,0.01114442,0.99946464,0.52112976,0.24198215
th-0.05_sl0.12_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91538367,0.23287671,0.52054795,0.01114442,0.99946289,0.52112894,0.24191536
th-0.05_sl0.12_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489121,0.21917808,0.52054795,0.01114442,0.99946922,0.52113165,0.24229521
th-0.05_sl0.12_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492504,0.21917808,0.52054795,0.01114442,0.99946888,0.52113137,0.24227155
th-0.05_sl0.12_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495139,0.21917808,0.52054795,0.01114442,0.99946854,0.52113108,0.24224856
th-0.05_sl0.12_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497901,0.23287671,0.52054795,0.01114442,0.99946820,0.52113079,0.24222624
th-0.05_sl0.12_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500858,0.23287671,0.52054795,0.01114442,0.99946787,0.52113051,0.24220459
th-0.05_sl0.12_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507347,0.23287671,0.52054795,0.01114442,0.99946719,0.52112993,0.24216332
th-0.05_sl0.12_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514619,0.23287671,0.52054795,0.01114442,0.99946617,0.52112907,0.24210644
th-0.05_sl0.12_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524019,0.23287671,0.52054795,0.01114442,0.99946481,0.52112793,0.24204003
th-0.05_sl0.12_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91532971,0.23287671,0.52054795,0.01114442,0.99946312,0.52112650,0.24197216
th-0.05_sl0.2_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495864,0.21917808,0.52054795,0.01114442,0.99946852,0.52113150,0.24224832
th-0.05_sl0.2_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501698,0.23287671,0.52054795,0.01114442,0.99946783,0.52113113,0.24220401
th-0.05_sl0.2_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507278,0.23287671,0.52054795,0.01114442,0.99946714,0.52113077,0.24216223
th-0.05_sl0.2_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512283,0.23287671,0.52054795,0.01114442,0.99946645,0.52113040,0.24212299
th-0.05_sl0.2_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516621,0.23287671,0.52054795,0.01114442,0.99946576,0.52113004,0.24208629
th-0.05_sl0.2_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524652,0.23287671,0.52054795,0.01114442,0.99946438,0.52112931,0.24202052
th-0.05_sl0.2_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91535307,0.23287671,0.52054795,0.01114442,0.99946231,0.52112822,0.24194092
th-0.05_sl0.2_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91544109,0.23287671,0.52054795,0.01114442,0.99945956,0.52112676,0.24187042
th-0.05_sl0.2_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91547181,0.23287671,0.52054795,0.01114442,0.99945611,0.52112494,0.24183960
th-0.05_sl0.2_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490974,0.21917808,0.52054795,0.01114442,0.99946893,0.52113237,0.24228361
th-0.05_sl0.2_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495507,0.21917808,0.52054795,0.01114442,0.99946845,0.52113243,0.24225476
th-0.05_sl0.2_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499155,0.23287671,0.52054795,0.01114442,0.99946797,0.52113250,0.24222700
th-0.05_sl0.2_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502480,0.23287671,0.52054795,0.01114442,0.99946748,0.52113257,0.24220032
th-0.05_sl0.2_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505840,0.23287671,0.52054795,0.01114442,0.99946700,0.52113264,0.24217473
th-0.05_sl0.2_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511834,0.23287671,0.52054795,0.01114442,0.99946603,0.52113278,0.24212680
th-0.05_sl0.2_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91519659,0.23287671,0.52054795,0.01114442,0.99946458,0.52113299,0.24206303
th-0.05_sl0.2_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91528127,0.23287671,0.52054795,0.01114442,0.99946265,0.52113327,0.24199322
th-0.05_sl0.2_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91534662,0.23287671,0.52054795,0.01114442,0.99946023,0.52113362,0.24193040
th-0.05_sl0.2_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488097,0.21917808,0.52054795,0.01114442,0.99946969,0.52113038,0.24230137
th-0.05_sl0.2_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490939,0.21917808,0.52054795,0.01114442,0.99946959,0.52112945,0.24228077
th-0.05_sl0.2_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493298,0.21917808,0.52054795,0.01114442,0.99946949,0.52112852,0.24226084
th-0.05_sl0.2_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495956,0.21917808,0.52054795,0.01114442,0.99946938,0.52112760,0.24224158
th-0.05_sl0.2_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498602,0.21917808,0.52054795,0.01114442,0.99946928,0.52112667,0.24222298
th-0.05_sl0.2_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503366,0.21917808,0.52054795,0.01114442,0.99946907,0.52112482,0.24218777
th-0.05_sl0.2_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509832,0.23287671,0.52054795,0.01114442,0.99946876,0.52112205,0.24213995
th-0.05_sl0.2_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91517058,0.23287671,0.52054795,0.01114442,0.99946834,0.52111834,0.24208550
th-0.05_sl0.2_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524111,0.23287671,0.52054795,0.01114442,0.99946783,0.52111372,0.24203243
th-0.05_sl0.2_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489996,0.21917808,0.52054795,0.01114442,0.99946920,0.52113167,0.24228965
th-0.05_sl0.2_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494265,0.21917808,0.52054795,0.01114442,0.99946885,0.52113139,0.24226348
th-0.05_sl0.2_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497532,0.21917808,0.52054795,0.01114442,0.99946850,0.52113111,0.24223816
th-0.05_sl0.2_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500996,0.23287671,0.52054795,0.01114442,0.99946815,0.52113083,0.24221369
th-0.05_sl0.2_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503769,0.23287671,0.52054795,0.01114442,0.99946780,0.52113055,0.24219007
th-0.05_sl0.2_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509326,0.23287671,0.52054795,0.01114442,0.99946710,0.52113000,0.24214539
th-0.05_sl0.2_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516506,0.23287671,0.52054795,0.01114442,0.99946604,0.52112916,0.24208476
th-0.05_sl0.2_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91525423,0.23287671,0.52054795,0.01114442,0.99946464,0.52112805,0.24201585
th-0.05_sl0.2_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91533523,0.23287671,0.52054795,0.01114442,0.99946289,0.52112665,0.24194892
th-0.05_sl0.2_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488397,0.21917808,0.52054795,0.01114442,0.99946922,0.52113205,0.24230093
th-0.05_sl0.2_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491342,0.21917808,0.52054795,0.01114442,0.99946888,0.52113197,0.24227994
th-0.05_sl0.2_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493574,0.21917808,0.52054795,0.01114442,0.99946854,0.52113188,0.24225950
th-0.05_sl0.2_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496060,0.23287671,0.52054795,0.01114442,0.99946820,0.52113180,0.24223960
th-0.05_sl0.2_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498764,0.23287671,0.52054795,0.01114442,0.99946787,0.52113171,0.24222024
th-0.05_sl0.2_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504517,0.23287671,0.52054795,0.01114442,0.99946719,0.52113154,0.24218317
th-0.05_sl0.2_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510626,0.23287671,0.52054795,0.01114442,0.99946617,0.52113128,0.24213165
th-0.05_sl0.2_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518542,0.23287671,0.52054795,0.01114442,0.99946481,0.52113094,0.24207059
th-0.05_sl0.2_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527218,0.23287671,0.52054795,0.01114442,0.99946312,0.52113051,0.24200655
th0_sl0.04_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497366,0.21917808,0.52054795,0.01114442,0.99946852,0.52113131,0.24223474
th0_sl0.04_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503717,0.23287671,0.52054795,0.01114442,0.99946783,0.52113085,0.24218511
th0_sl0.04_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510402,0.23287671,0.52054795,0.01114442,0.99946714,0.52113039,0.24213899
th0_sl0.04_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516351,0.23287671,0.52054795,0.01114442,0.99946645,0.52112993,0.24209639
th0_sl0.04_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521494,0.23287671,0.52054795,0.01114442,0.99946576,0.52112947,0.24205731
th0_sl0.04_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530089,0.23287671,0.52054795,0.01114442,0.99946438,0.52112856,0.24198971
th0_sl0.04_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91538661,0.23287671,0.52054795,0.01114442,0.99946231,0.52112718,0.24191475
th0_sl0.04_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91544207,0.23287671,0.52054795,0.01114442,0.99945956,0.52112535,0.24186419
th0_sl0.04_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91540743,0.23287671,0.52054795,0.01114442,0.99945611,0.52112305,0.24188040
th0_sl0.04_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491900,0.21917808,0.52054795,0.01114442,0.99946893,0.52113276,0.24227500
th0_sl0.04_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496652,0.21917808,0.52054795,0.01114442,0.99946845,0.52113302,0.24224249
th0_sl0.04_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500323,0.23287671,0.52054795,0.01114442,0.99946797,0.52113329,0.24221149
th0_sl0.04_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504361,0.23287671,0.52054795,0.01114442,0.99946748,0.52113355,0.24218200
th0_sl0.04_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507963,0.23287671,0.52054795,0.01114442,0.99946700,0.52113382,0.24215401
th0_sl0.04_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514912,0.23287671,0.52054795,0.01114442,0.99946603,0.52113435,0.24210256
th0_sl0.04_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91522920,0.23287671,0.52054795,0.01114442,0.99946458,0.52113514,0.24203672
th0_sl0.04_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91530399,0.23287671,0.52054795,0.01114442,0.99946265,0.52113621,0.24197009
th0_sl0.04_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91536026,0.23287671,0.52054795,0.01114442,0.99946023,0.52113753,0.24192084
th0_sl0.04_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489047,0.21917808,0.52054795,0.01114442,0.99946969,0.52112973,0.24229349
th0_sl0.04_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492268,0.21917808,0.52054795,0.01114442,0.99946959,0.52112848,0.24226941
th0_sl0.04_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495133,0.21917808,0.52054795,0.01114442,0.99946949,0.52112723,0.24224628
